filename,Artistic Categories,Score,Theme and logic,Creativity,Layout and composition,Space and perspective,The sense of order,Light and shadow,Color,Details and texture,The overall,Mood
d99ee7b7dec44b25a123317a7ee43a9c.png,traditional Chinese painting*meticulous*floral and avian,7.083,6.5,,6.17,6.33,6.33,6.67,5.83,7,7,6.5
da468c9f3393434fbab3fd71556e9210.png,traditional Chinese painting*meticulous*floral and avian,6.75,6.33,,7,6.83,6.67,6.17,6,7,7,5.67
da68b648e84047e5a620cc68e1ba6b16.png,traditional Chinese painting*meticulous*floral and avian,6.833,6.33,,6.5,6.5,6.17,6.33,6.17,6.83,6.67,6.33
db0db535c6114d38b008b0d3a7290a33.jpg,traditional Chinese painting*meticulous*floral and avian,7.167,6.67,,6.67,6.67,6.83,6.5,6.67,7.5,6.83,6.67
dc4e3521ae36498e864ec5073b59bbd6.png,traditional Chinese painting*meticulous*floral and avian,6.25,6.17,,6.17,6.5,6.67,5.83,5.67,6.33,5.5,5.17
de0059df818c4762a734224d226e629f.png,traditional Chinese painting*meticulous*floral and avian,6.667,7,,6.67,5.83,6.67,5.33,6.17,6.83,6.67,5.5
de0b8024f9ba430c8259e483daa51a6c.png,traditional Chinese painting*meticulous*floral and avian,6.667,6.33,,6.67,5.83,6.33,5.67,6.33,6.83,6.17,5.5
dec9fa4c76e64e5998391a33e0e1bd69.png,traditional Chinese painting*meticulous*floral and avian,2.75,3.17,,3,2.17,2.83,2.5,2.83,2.67,2.83,2.67
df5dcbdb8b894ebfb8a848444978c26e.png,traditional Chinese painting*meticulous*floral and avian,7.083,6.83,,6.83,6.17,6.83,6.33,6.83,7.17,6.5,6.17
e0ec0bf659b449b9ba18275211eaf13c.png,traditional Chinese painting*meticulous*floral and avian,6.833,6.5,,6.5,6.17,6.33,6.67,7,7,6.17,5.67
e1ca9a52dc7146e7bdcc69284c548324.png,traditional Chinese painting*meticulous*floral and avian,6.667,6.67,,6.5,6.67,6.5,7,6.17,7.17,6.83,6.5
e2393d0a8bf4467bb2329b44a2b733a6.png,traditional Chinese painting*meticulous*floral and avian,5.5,5.33,,4.5,4.33,4.67,4.67,5.33,6.17,5,4.17
e597697dcf4044528ab1e91ddcdb0802.png,traditional Chinese painting*meticulous*floral and avian,7.5,7,,7,6.5,7,6,7.5,7.83,7.33,6.5
e62ca38cbd564166bf173922fee23627.png,traditional Chinese painting*meticulous*floral and avian,2.583,3.17,,2.67,2.5,2.5,2.33,2.67,2.17,2.33,2
ec89ce5168984ea885294ac3b7305e0a.png,traditional Chinese painting*meticulous*floral and avian,2.75,3.83,,4,3.5,3.17,2.5,3,2.83,3,2.67
ee189944e7324b8cba9d399c4d337785.png,traditional Chinese painting*meticulous*floral and avian,3.417,3.33,,3.33,2.5,3.5,2.5,3.5,2.83,3.5,4
eeb2626dc8634233845427480ab7c0ba.png,traditional Chinese painting*meticulous*floral and avian,2.917,3.5,,3.33,2.83,3.17,2.67,3.33,2,3,2.67
efaec572cb11497fa746c09f7e920367.png,traditional Chinese painting*meticulous*floral and avian,2.5,3.83,,3.33,2.33,3.17,2.33,3.33,2.83,2.83,3.5
f10174d64252445987ebc3b51c655471.png,traditional Chinese painting*meticulous*floral and avian,6.333,7,,6,6.67,6.33,5.67,5.83,6.5,6.33,5.33
f189816bb00b4e1f8171d007aa5c9e17.png,traditional Chinese painting*meticulous*floral and avian,6,6.17,,5.17,6,5.83,6,5.5,6,5.83,5
f30cefb44e2b4916abebc398271ee3b9.png,traditional Chinese painting*meticulous*floral and avian,6.667,6.83,,6.33,6.17,6.67,5.67,7.5,6.83,6.17,5.33
f697041ffdc944a7ae231b3853d4fa51.png,traditional Chinese painting*meticulous*floral and avian,6.25,6.33,,7,6,6,5.83,6.5,6.33,6.67,4.83
f6e3d1921095474c8ca08ff054eca512.png,traditional Chinese painting*meticulous*floral and avian,3.75,4.33,,4.5,3.83,4,3.67,4.83,3.5,4.33,4.17
f7185b3cf5894dbda22dea6db4973f86.png,traditional Chinese painting*meticulous*floral and avian,6.833,6.83,,6.83,6.5,7.33,6.5,7,6.83,6.67,6.17
f8f08b353fc34d2ebfaec657637590dc.png,traditional Chinese painting*meticulous*floral and avian,7.167,7,,7.33,6.83,7.33,6.5,7.33,8,7.17,6.83
fabf82d7cf574ca7a66b8db681d0cef9.png,traditional Chinese painting*meticulous*floral and avian,5.583,7.17,,6.33,5.67,5.33,6.17,6.17,6.5,6,5.17
fc7ff06c2e274b3bab5eec25666d378c.png,traditional Chinese painting*meticulous*floral and avian,6.333,7,,6.33,5.5,6.17,5.83,5.5,6.5,6.83,6.17
feb0098782164d70960d81aec020dede.png,traditional Chinese painting*meticulous*floral and avian,7,7.29,,7.43,6.43,7,6.57,6.57,6.71,7,5.86
ffb9f3aef4174788b2996f4ea508b286.png,traditional Chinese painting*meticulous*floral and avian,7.143,6.71,,6.29,6.14,6.29,6.29,7.14,7.14,6.86,6.86
ffe356e39744481e8277fb5f21b72b06.png,traditional Chinese painting*meticulous*floral and avian,7.357,7.29,,6.57,6.71,6.29,6.29,7.57,7.29,7,6
03343e3f24dc4f10bb577dac86398b98.png,traditional Chinese painting*meticulous*portraiture,8.25,,,7.83,7.67,,7.5,7.83,7.83,7.67,
0466caedbe014b6aa227647f6669fac4.png,traditional Chinese painting*meticulous*portraiture,7.417,,,7.5,7.17,,7,7.17,8,7.17,
07d1bdd2cb8744459034bbe2dc942f33.png,traditional Chinese painting*meticulous*portraiture,7.25,,,6.83,7.17,,6.5,6.83,7.67,6.83,
09c2e7b9e54449d08ed41299452b7bae.png,traditional Chinese painting*meticulous*portraiture,7.25,,,7.33,6.83,,6.67,6.33,6.83,6.67,
0a716b403d1148adbf47e6fbeae7b4b0.png,traditional Chinese painting*meticulous*portraiture,6.833,,,7,6.83,,6,6.33,6.33,6.17,
0edbbcfded784f8497a191e8764ba8c8.png,traditional Chinese painting*meticulous*portraiture,6.333,,,5.83,6.17,,5.67,6.17,7,5.67,
10bc5279b50540b6889ce39e9f789faf.png,traditional Chinese painting*meticulous*portraiture,4.083,,,4.83,3.83,,3.5,3.5,3.83,4.33,
11bc888048cd4ab9870f8aa273ebddab.png,traditional Chinese painting*meticulous*portraiture,3.333,,,4.17,3.67,,3.5,3.67,3.83,4,
130f0eebe68940cb9806f187724642bc.png,traditional Chinese painting*meticulous*portraiture,7,,,6.5,7,,7.17,7,7.17,7.17,
134d18ba7f294e09b103ece994fba5e6.png,traditional Chinese painting*meticulous*portraiture,3,,,3.67,3,,3,3,2.83,3.17,
138431e045a241a793790c250b00b027.png,traditional Chinese painting*meticulous*portraiture,7.417,,,7.5,6.67,,6.83,6.83,7.67,7.17,
144828f97b154218a4aba7f0e20dc468.png,traditional Chinese painting*meticulous*portraiture,2.917,,,3.5,3.33,,3.33,3.5,3.5,3.33,
1542e256fece4a02a06bbaaf396d2d71.png,traditional Chinese painting*meticulous*portraiture,7.083,,,7,7,,6.5,6.83,7.83,6.83,
16aacf31a4e840799f791bab11d979af.png,traditional Chinese painting*meticulous*portraiture,7.417,,,7.5,6.83,,7.17,7.17,7.5,7.17,
16b4dbf94f3c403f9065c78b5c32e52f.png,traditional Chinese painting*meticulous*portraiture,6.917,,,6.5,7.17,,6.17,6.17,7.5,6.83,
191ce743e1a0456a8452432b025bb3dc.png,traditional Chinese painting*meticulous*portraiture,3.583,,,3.67,3.17,,3.17,3.17,3.83,3.83,
1946692553d141d5a89bbb32391f6741.png,traditional Chinese painting*meticulous*portraiture,7.583,,,7.17,7.5,,7.17,7.5,7.83,7.5,
19877898a6974064999e27b31d9065a7.png,traditional Chinese painting*meticulous*portraiture,6.667,,,6.33,7,,6.33,6.5,7,6.83,
1a2dd180d8c6433988c1b17200d893eb.png,traditional Chinese painting*meticulous*portraiture,7.667,,,7.17,7.33,,6.67,7.17,8,7,
1aa9424a67e54944af214b7e8590a985.png,traditional Chinese painting*meticulous*portraiture,7,,,6.83,6.83,,7.17,6.83,6.83,7,
1ae251278b184ddfa858e36a477cb639.png,traditional Chinese painting*meticulous*portraiture,8,,,7.67,8,,8.17,7.17,7.83,7.5,
1afbccd879ef4cef83d6c6d7f034a49f.png,traditional Chinese painting*meticulous*portraiture,6.917,,,6.83,6.67,,7.83,7.17,7.17,6.5,
1bea32e33b22408190957ec885dcee4c.png,traditional Chinese painting*meticulous*portraiture,6.167,,,6.5,6.33,,6.17,5.5,6.17,5.67,
1fcec8a58cc54e7298541f712b82b7dd.png,traditional Chinese painting*meticulous*portraiture,6.5,,,6.33,6.5,,5.33,5.83,7.33,6.33,
1fe03c8a11bc416d85105c91121076a0.png,traditional Chinese painting*meticulous*portraiture,3.167,,,3.33,2.67,,2.5,2.5,2.83,3.17,
207a2295fcf34567ab8059bcd04aab32.png,traditional Chinese painting*meticulous*portraiture,7.083,,,6.67,7,,6.83,6.83,7.33,6.5,
219a0a70e21d42d29bb975a02f658275.png,traditional Chinese painting*meticulous*portraiture,6.917,,,6.5,6.5,,6.67,6.5,7.67,6.67,
22dc1e682b7a43e4933ddd4f14de54cd.png,traditional Chinese painting*meticulous*portraiture,6.833,,,7,6.5,,6.33,6.33,6.83,6.17,
22e20092af2a487ab998b7042c4c8d63.png,traditional Chinese painting*meticulous*portraiture,7.917,,,7.67,7.67,,8.17,7.5,8.17,7.5,
23616ed7d7e74d39b80a2fbaf4e3f9dd.png,traditional Chinese painting*meticulous*portraiture,7.583,,,7.17,6.67,,6.67,7,7.5,7.17,
25da5483eac64077b49d0f328c9acc51.png,traditional Chinese painting*meticulous*portraiture,7.917,,,7.83,7.33,,7.17,7.17,8.17,7.5,
25ee2c03d8c943d8989e896071116147.png,traditional Chinese painting*meticulous*portraiture,7.833,,,7.5,6.83,,7,7.83,7.33,7.33,
263e1f3a6ebb43b498eb26f2ca132bde.png,traditional Chinese painting*meticulous*portraiture,8.5,,,8.33,8.17,,8.5,8.17,8.5,8.5,
26cf76137dc8408a9580653b8b00f341.png,traditional Chinese painting*meticulous*portraiture,8.583,,,8.33,7.83,,8.17,8.33,8.33,8.17,
279842df359844cfae4d7dde8e160435.png,traditional Chinese painting*meticulous*portraiture,6.5,,,7.33,6.83,,6.5,6.17,7.17,6.17,
28910b4a96f349f08db8637a2a892a05.png,traditional Chinese painting*meticulous*portraiture,7.083,,,6.5,6.33,,6.33,6.5,6.83,6.67,
28d55460439a4af6b582b643687ba348.png,traditional Chinese painting*meticulous*portraiture,8.083,,,7.5,7.33,,7.17,7.33,8.17,8,
2c4e69b89954474ea7b0dcae31c57ce4.png,traditional Chinese painting*meticulous*portraiture,2.917,,,3.17,3,,3.17,2.67,2.83,3.33,
2ce67c033b0d41b19397212f6ee3f26b.png,traditional Chinese painting*meticulous*portraiture,8.083,,,8,7.67,,7.67,8,8.5,7.83,
318527c3e8214fad8eb56a035976fee2.png,traditional Chinese painting*meticulous*portraiture,6.917,,,7,6.67,,6.83,6.17,6.67,7,
3499aefab7424ab79bea08622bd9e995.png,traditional Chinese painting*meticulous*portraiture,3.917,,,4.5,3.5,,3.67,4,3.5,4,
35233092757b4abab3c9f1b1b05b5e41.png,traditional Chinese painting*meticulous*portraiture,8.333,,,8,8.17,,7.67,8.33,8.33,8,
35612df1133347be9597c243073dd7ef.png,traditional Chinese painting*meticulous*portraiture,7,,,6.67,7,,6.5,6.83,7,7,
35dc0a9f1e524dd9806fe87356355811.png,traditional Chinese painting*meticulous*portraiture,8.083,,,7.5,7.17,,6.83,7.5,8,7.5,
38a3f892ae144bdb9dc0b53aff019ed8.png,traditional Chinese painting*meticulous*portraiture,2.667,,,2.83,3,,2.67,2.67,2.67,3,
3adf59ac74514848b5ff72c3a5e513c6.png,traditional Chinese painting*meticulous*portraiture,8,,,8,8.17,,8.33,7.83,8,7.83,
3b86c45e4a9340b180320df7061cb733.png,traditional Chinese painting*meticulous*portraiture,7.5,,,7.33,7.33,,6.67,7.33,8.33,7.67,
3c6c00fe33154687b213b78c9bb7a005.png,traditional Chinese painting*meticulous*portraiture,3.833,,,4.17,3.5,,3.33,3.5,3.67,3.83,
3cd051b9aa1942c4989a99cd9e1191b6.png,traditional Chinese painting*meticulous*portraiture,2.833,,,3.33,2.67,,2.67,2.83,2.5,2.67,
40a49bacec99431f986b7e2a8ee3c16e.png,traditional Chinese painting*meticulous*portraiture,3.417,,,3.67,3.5,,3.67,4,3.33,4,
41ccda7ea63e4bbaa150b090872b9938.png,traditional Chinese painting*meticulous*portraiture,2.5,,,3.17,2.5,,2.5,2.33,2.33,2.67,
42085e16844845f0b7e0919fe1359cf0.png,traditional Chinese painting*meticulous*portraiture,7.833,,,7.67,7.17,,8,7.67,8,7.17,
42ab0553759748fa80ef47c223019680.png,traditional Chinese painting*meticulous*portraiture,7.833,,,7.5,7.5,,7.5,7.67,8.17,8,
450c5796c42d4f09a56e81aee68df9c8.png,traditional Chinese painting*meticulous*portraiture,7.167,,,7.17,7.33,,7,7.33,7.83,7,
4651135d225f4942b02a36ae8bffac77.png,traditional Chinese painting*meticulous*portraiture,4,,,4.17,3.67,,3.33,4.5,3.67,4.17,
46589d136b3342689ad4e5dcc315388c.png,traditional Chinese painting*meticulous*portraiture,7.75,,,7.33,7,,7.5,7,7.5,7.33,
4669ce687f7e48809ac42cd668f8914c.png,traditional Chinese painting*meticulous*portraiture,8.167,,,7.83,7.5,,7.17,8,8.33,7.67,
46e793f3d64c4656a5fe6515a84c9f7c.png,traditional Chinese painting*meticulous*portraiture,7.333,,,6.83,6.83,,6.83,6.83,7.17,7.17,
4755af9b81bf4f0f9ad09ba1c72fe462.png,traditional Chinese painting*meticulous*portraiture,7.75,,,7.83,7.5,,7,7.33,8,7.33,
498d5937a5bb40259bc0ffa77cc1ac8d.png,traditional Chinese painting*meticulous*portraiture,7.417,,,7.33,7.5,,7,7.5,7.5,7,
49e8140aa50742d9812a6906374f92da.png,traditional Chinese painting*meticulous*portraiture,8.25,,,7.67,7.83,,7.5,8.17,8,7.83,
4dd09edac9474a1693357678d6ebc5a4.png,traditional Chinese painting*meticulous*portraiture,3.917,,,4.17,4,,3.33,3,3.5,4.67,
4e9e9f54ce6a46d5b8a7671c5e4374e1.png,traditional Chinese painting*meticulous*portraiture,7.417,,,7.33,7.33,,7,7.5,7.33,7.33,
51ce2226facd410db71d55e5f0440fe3.png,traditional Chinese painting*meticulous*portraiture,7,,,6.67,7,,6.67,7,6.67,6.83,
539599f5316b4a18be725c172a4ebea2.png,traditional Chinese painting*meticulous*portraiture,7.833,,,7.67,7.17,,7.5,7.33,7.5,7.83,
54f49b41f3224617be2a0bd58ef84571.png,traditional Chinese painting*meticulous*portraiture,7.667,,,7.5,7.17,,7.33,7.5,8.17,7.5,
56c9434890eb4870ab9ecbd381bc0b89.png,traditional Chinese painting*meticulous*portraiture,7.5,,,7,7.33,,7.5,7.83,7.33,7.83,
5a7f2ee8884c4e92a2d96dcf7d2e6e71.png,traditional Chinese painting*meticulous*portraiture,2.833,,,3.33,2.83,,2.83,3,2.83,3,
5a9ad4ef355a41afafa301e7e0384c27.png,traditional Chinese painting*meticulous*portraiture,7.917,,,7.5,7.33,,7.5,8,8,7.67,
5db8b194fca3473981780bf2f53f3593.png,traditional Chinese painting*meticulous*portraiture,8.167,,,8.17,8,,7.83,8.67,8.5,8.5,
5f643148d042400885dda3455de47a8e.png,traditional Chinese painting*meticulous*portraiture,7.417,,,7.33,7,,6.33,7,6.67,7.5,
5fd53d42e8ea48e881b2e97ef1bce732.png,traditional Chinese painting*meticulous*portraiture,6.667,,,6.33,6,,5.83,6.67,7,6.5,
602068d2326345d48b76277eb08ca6af.png,traditional Chinese painting*meticulous*portraiture,7.667,,,7.17,7.17,,7,7.5,7.83,7.5,
60867c67e7724d8eba4fcd650e7aacd2.png,traditional Chinese painting*meticulous*portraiture,3.583,,,3.67,3.17,,3.17,3.67,3,3.5,
6308b42354e04dde8de77418e61b560a.png,traditional Chinese painting*meticulous*portraiture,2.667,,,3.33,3.17,,2.83,3.17,3.33,3.33,
6408f5b113994bd7b2b3749b6ef6eb9e.png,traditional Chinese painting*meticulous*portraiture,3,,,4.17,3,,3,3.17,2.67,3.5,
652614182b3545589deebba9960e087b.png,traditional Chinese painting*meticulous*portraiture,8.083,,,7.33,7.33,,7.5,7.67,8.17,7.67,
6734ca2083dd48bbbc5c3611fc04f0e4.png,traditional Chinese painting*meticulous*portraiture,7.833,,,7.5,7.33,,7.17,7.5,7.5,7.5,
6921dffa80194348ae30883a05259036.png,traditional Chinese painting*meticulous*portraiture,3.417,,,3.83,3.33,,3.33,4,3.33,3.67,
6ab5e741a9fd4bd987c15e01121b2774.png,traditional Chinese painting*meticulous*portraiture,7.917,,,7.5,7,,7.17,8,8,7.67,
6addafc52ba74d2c80c15d874e862be8.png,traditional Chinese painting*meticulous*portraiture,7.25,,,7.33,6.67,,6.83,7,7.5,6.83,
6b694eff2a574dd6a54ebfe340566d56.png,traditional Chinese painting*meticulous*portraiture,7.75,,,7.17,7.33,,7.33,7.33,7.83,7.67,
6c8247325dba4f3cbe886c4e8fb45832.png,traditional Chinese painting*meticulous*portraiture,7,,,7.33,7.17,,6.83,6.67,6.5,7,
6d235a2ec9924352b949cb10914f627b.png,traditional Chinese painting*meticulous*portraiture,7.083,,,7,6.67,,6.33,7.33,7.17,7,
6db6ee3000494f2aae8bb2379011b623.png,traditional Chinese painting*meticulous*portraiture,8.333,,,8,8.5,,7.67,8,8.67,8.17,
6e950204f2024cdb8442708d258df062.png,traditional Chinese painting*meticulous*portraiture,2.5,,,3.33,2.5,,2.5,2.67,2.17,3,
6f7837eb6f33416fa50a2a82aa5041df.png,traditional Chinese painting*meticulous*portraiture,7.833,,,7.33,7.5,,7.17,7.67,7.67,7.5,
71b4fc1eb5b1476fb6c84c64472bcb67.png,traditional Chinese painting*meticulous*portraiture,2.833,,,3.5,2.83,,3,3,3,3.5,
74e408507ec74bf6b84ba9e29f3d86ad.png,traditional Chinese painting*meticulous*portraiture,7.583,,,7.33,7.33,,7.17,7.67,7.83,7.33,
76d72f8d0ac741129c9159673f348891.png,traditional Chinese painting*meticulous*portraiture,7.333,,,7.5,7.17,,6.83,7.17,7.17,7.33,
7731bbcbec23443fa8a7b37bbdaff1fd.png,traditional Chinese painting*meticulous*portraiture,6.583,,,7,6.5,,6,6.33,7,6.5,
77f58526ee5d4450b9911d9f200c43d9.png,traditional Chinese painting*meticulous*portraiture,7.167,,,6.83,6.33,,6.5,7,7.67,6.67,
78f10c51c185446bade92d5f808c874b.png,traditional Chinese painting*meticulous*portraiture,7.417,,,7.17,6.83,,7.17,7.17,7.67,7.17,
79f43ed179304e8d8db2c1499af403b9.png,traditional Chinese painting*meticulous*portraiture,6.667,,,6.5,6,,5.5,6.83,7,5.83,
7a223000ee3d4bbdb1ec6b0b79b1551a.png,traditional Chinese painting*meticulous*portraiture,2.833,,,3.33,3,,2.5,3,2.67,3.5,
7b19aabdcc3b4bd6bee53a87c27fa479.png,traditional Chinese painting*meticulous*portraiture,3,,,3.5,3.17,,2.83,3,3.17,3.83,
7dfae81bb95743208d30bf0ca4f1c0bb.png,traditional Chinese painting*meticulous*portraiture,2.667,,,3,2.5,,2.67,3,2.5,3,
7fc18caf7a184824b30c5039b3b56a65.png,traditional Chinese painting*meticulous*portraiture,7.917,,,7.33,7,,6.67,7.83,8,7.33,
82700cba0f89489ea56fc3510771fcf0.png,traditional Chinese painting*meticulous*portraiture,3.25,,,4,3.5,,3,3.83,3.17,3.67,
8286adbc4ecd4156ba35b959a0736cb7.png,traditional Chinese painting*meticulous*portraiture,7.167,,,7.33,6.83,,6.5,6.67,7.5,7,
83a62de24b6b441b90a8b4c5f7429149.png,traditional Chinese painting*meticulous*portraiture,7.333,,,7.33,7.17,,6.67,7.5,7.67,7,
85789af1b8c54a9489ce0981f5f9864d.png,traditional Chinese painting*meticulous*portraiture,6.917,,,7,6.5,,6.5,7,7,6.67,
8719dd8f1b3940c982cfa73603b27cf0.png,traditional Chinese painting*meticulous*portraiture,7.667,,,7.17,7.33,,7.17,7.33,7.67,7.33,
874188370bb945aeb86c639b58b896c3.png,traditional Chinese painting*meticulous*portraiture,7.667,,,7.67,7.83,,7,7.67,7.5,7.5,
8cc3ea7a2c20429598033b2fe956af36.png,traditional Chinese painting*meticulous*portraiture,7.333,,,7.17,7.33,,6.83,7.17,7.83,7.17,
8cd292cc8d614f74ab0b2b1aafd4b26b.png,traditional Chinese painting*meticulous*portraiture,7.167,,,6.83,6.67,,6.5,7.17,7,6.67,
902664954bac42bf90c52a207e7aa7ec.png,traditional Chinese painting*meticulous*portraiture,3,,,3.5,3,,3.33,3.17,3,3.33,
928f0d145af9464b88f129982fd33ea9.png,traditional Chinese painting*meticulous*portraiture,7.583,,,7.67,7.5,,7,7.17,7.5,7.5,
93cfded9c7784132b8b8f22307570779.png,traditional Chinese painting*meticulous*portraiture,7.167,,,7.33,6.83,,6.67,7.33,6.83,7.33,
95e8a35acc2341768869baca07ae7e85.png,traditional Chinese painting*meticulous*portraiture,2.667,,,3.17,2.17,,2.67,2.33,2.5,2.5,
96b73cb873ea4d03948f2aa85fd96984.png,traditional Chinese painting*meticulous*portraiture,7,,,7.5,7,,6.33,6.5,7.17,6.83,
97b7914e44964f87b598a4b1914bcb85.png,traditional Chinese painting*meticulous*portraiture,7.333,,,7.5,7.83,,6.67,6.5,7.83,7.33,
98b051de209a4de7bc56c785535d5f31.png,traditional Chinese painting*meticulous*portraiture,7.417,,,7,6.83,,6.83,6.83,7.33,7.33,
9948fb93e7be4e5a82717ba24b83ef12.png,traditional Chinese painting*meticulous*portraiture,7.833,,,7.5,8.17,,7.5,8,8,7.67,
99696bc9e0ed4025ac668691d141262b.png,traditional Chinese painting*meticulous*portraiture,2.167,,,2.67,2.5,,2.33,2.17,2,2.33,
9a11f3580d71421990ddec882f326549.png,traditional Chinese painting*meticulous*portraiture,4.25,,,4.5,3.5,,3.33,3.67,3.33,3.83,
9c3f6cf2c0974933bd73b4183a2360c5.png,traditional Chinese painting*meticulous*portraiture,6.25,,,6.67,6,,5.83,6.83,6.17,6,
9d81317a9e244d2f9b8212b289f46454.png,traditional Chinese painting*meticulous*portraiture,7.25,,,7.17,7.17,,6.33,7,7.67,7,
9dedbfb3c194451c9208cb99217f68e9.png,traditional Chinese painting*meticulous*portraiture,2.583,,,3.67,2.67,,2.5,3.5,2.5,3.17,
9e369795a1944a17a724212cab06452a.png,traditional Chinese painting*meticulous*portraiture,7.917,,,7.33,8,,7.33,7.83,8,7.5,
9f4adc540fe94255847b6a4618497285.png,traditional Chinese painting*meticulous*portraiture,7.417,,,7,7.17,,6.33,7,7.67,7.5,
9f919799323449a2af0e9946f5db39a8.png,traditional Chinese painting*meticulous*portraiture,7.5,,,7.33,7.67,,7.5,7.5,8.17,7.67,
a0a4eb39af7c44b9ae23b9ce89eb8f2d.png,traditional Chinese painting*meticulous*portraiture,8,,,8,8.17,,8.17,8,8.17,8.17,
a2c8a7ff888245e2ae34c6823641ebcd.png,traditional Chinese painting*meticulous*portraiture,7.75,,,7,7.83,,7.5,7.5,8,7.67,
a34114b4ae3b4404bf471c012e2f1c59.png,traditional Chinese painting*meticulous*portraiture,2.833,,,3.33,2.83,,2.67,3.17,3,3.5,
a3dfae66542d463fa50f50115a4b6c92.png,traditional Chinese painting*meticulous*portraiture,3.357,,,4.14,3,,3.57,3.29,3.29,4,
a4545cbd023d430e8a76f1c37fa43134.png,traditional Chinese painting*meticulous*portraiture,7.786,,,7.29,7.43,,7.57,7.57,7.86,7.43,
a53b8c772d534cb4841caa2994c620b5.png,traditional Chinese painting*meticulous*portraiture,6.917,,,6.5,6.83,,6.17,6.83,6.5,6.83,
a570816830414b40945c27c3d17deb70.png,traditional Chinese painting*meticulous*portraiture,7.667,,,7,7.17,,7.33,6.83,7.17,7.5,
a588292c70854f3da009205162f2954c.png,traditional Chinese painting*meticulous*portraiture,3.25,,,3.83,3.33,,3,3.17,2.83,3.83,
a60421e9aae8484fb5196b7327a6e552.png,traditional Chinese painting*meticulous*portraiture,4.833,,,5.33,4.33,,4.33,4.67,4.17,4.83,
a7601223aab74ecebcd0120b6f776f19.png,traditional Chinese painting*meticulous*portraiture,7.583,,,7.67,7.5,,6.33,7,7.83,7.33,
a916fc47352f4d45b76e2afa609a4c55.png,traditional Chinese painting*meticulous*portraiture,7.5,,,6.67,7.33,,6.83,7.17,7.33,7.67,
aa9596d77bd64bac96eba9f6816ded1b.png,traditional Chinese painting*meticulous*portraiture,6.833,,,6.83,5.67,,5.33,6,5.83,6.33,
ab07ab02fee54c7a94a33044a1c99290.png,traditional Chinese painting*meticulous*portraiture,7.5,,,7.67,6.83,,6.17,6.67,7.5,7.5,
ae7886e5639f42c5bc07f18cc06db7db.png,traditional Chinese painting*meticulous*portraiture,6.667,,,6.83,6.67,,6,7.5,7.17,6.67,
ae82c44b728e4140a4b05c997c7e2fa8.png,traditional Chinese painting*meticulous*portraiture,2.917,,,3.5,3.17,,3.5,3.33,3.67,3.5,
afbd2b9c39e54a36aadd105e0db5dfef.png,traditional Chinese painting*meticulous*portraiture,8.083,,,8.17,8,,7.33,7.33,7.83,7.83,
